agent,n,seed,value_err_rmse,policy_err_l1,premium_vs_twap,premium_ci_low,premium_ci_high,clearance_prob,wall_clock_sec,kappa_hat
B_ddqn,3162,7,0.03584030497227258,0.009896193034151249,0.1596934580034449,0.130267673061298,0.18917822463812672,0.062,2.1071038246154785,nan
B_ddqn,3162,8,0.0571592466185029,0.007568910840257218,0.14709778639036702,0.11902262687763555,0.17752955808983736,0.977,1.933978796005249,nan
B_ddqn,3162,9,0.057526035535558386,0.009559772422064563,0.14251517883260925,0.1157217138304636,0.169365818229271,0.225,1.9842817783355713,nan
B_ddqn,3162,10,0.12738706674674233,0.015378191833450527,0.0716857394692471,0.04773097157187544,0.09665885327398925,0.9975,1.1917240619659424,nan
B_ddqn,3162,11,0.03635108771362479,0.009454843589228585,0.15303809973203014,0.12287933137570656,0.18425038337844488,0.1415,1.8973429203033447,nan
B_ddqn,3162,12,0.03769526644304545,0.011650221668367542,0.132918622344637,0.10020522128350037,0.1644579724404921,0.048,1.6456139087677002,nan
B_ddqn,3162,13,0.03984487319067996,0.015273564429665258,0.11683809666886873,0.09015978682783615,0.14386136410091357,0.395,1.8803250789642334,nan
B_ddqn,3162,14,0.08195730666781252,0.02054868769791084,-0.0006599344176469515,-0.01566455114797026,0.014621178358145593,0.0,1.9468598365783691,nan
B_ddqn,3162,15,0.04254684520162368,0.012216581051015314,0.15060841654020146,0.1236869676535223,0.17919791767313265,0.5475,1.8317909240722656,nan
B_ddqn,3162,16,0.04278806237192003,0.01629277227934931,0.06096416011434337,0.02480354206440771,0.0971277977553317,0.0395,1.7742900848388672,nan
B_ddqn,3162,17,0.09044023276612795,0.013353001962457938,0.12681402987518817,0.10998922473950014,0.1451511617244001,0.003,2.0572071075439453,nan
B_ddqn,3162,18,0.05623697790709902,0.010583472376563208,0.16346387926304173,0.12996032543840333,0.1965063486564679,0.1395,1.9166009426116943,nan
B_ddqn,3162,19,0.050033670351487994,0.014495872073966718,0.09582653720999068,0.06508469507138213,0.12478944919805396,0.0745,1.9089207649230957,nan
B_ddqn,10000,0,0.09341694956927293,0.02160408953220881,0.004283170138845151,-0.012748373431661335,0.02179569638502908,0.0,4.2786009311676025,nan
B_ddqn,10000,1,0.05212466310748441,0.012555214474285765,0.15116226884170444,0.12089049888738188,0.17984925795788131,0.213,6.033105134963989,nan
B_ddqn,10000,2,0.06935135687766358,0.010377072161776585,0.15049942386476237,0.1209051636928459,0.1781935398393458,0.614,5.510116815567017,nan
