agent,n,seed,value_err_rmse,policy_err_l1,premium_vs_twap,premium_ci_low,premium_ci_high,clearance_prob,wall_clock_sec,kappa_hat
A_tabular,1000000,17,0.4495514429109959,0.012364597181622698,0.8905970988340987,-0.6751731296136193,2.474145844877358,1.0,4.763972759246826,nan
A_tabular,1000000,18,0.4495420580282649,0.012340681345428439,0.14995577571957347,-1.4434643977700474,1.679636090401371,1.0,4.776185989379883,nan
A_tabular,1000000,19,0.4495407237934943,0.01232643350612305,0.0916858035734831,-1.4258655927223347,1.6832786273341038,1.0,4.743894100189209,nan
B_ddqn,1000,0,0.3064592271293517,0.015182870899689036,1.891441488522928,0.18334744000766404,3.581240248699863,0.998,2.5487239360809326,nan
B_ddqn,1000,1,0.49879479115625985,0.015130852709609025,1.521478803795244,-0.02565224309639862,3.1428043027642496,0.102,2.0993847846984863,nan
B_ddqn,1000,2,0.5746131099083053,0.014340846529279845,1.3300772320311727,0.34410265702337817,2.3876484350268288,0.0,2.160461902618408,nan
B_ddqn,1000,3,0.4367496886212111,0.015767438690994725,1.3163598208465945,0.7013871510596134,1.9073092269847403,0.0,2.2148101329803467,nan
B_ddqn,1000,4,0.397685487234026,0.01332693292336111,0.8833472773530139,0.2729175693903495,1.4807121015448155,0.0,2.785937786102295,nan
B_ddqn,1000,5,0.3993482640371469,0.010547350767166376,1.5337505768234296,-0.09004532960513546,3.18561781608515,1.0,2.3316707611083984,nan
B_ddqn,1000,6,0.3999422777352998,0.012312271225825979,1.5793355824664805,1.4678064686862726,1.6856193576079062,0.0,2.722722053527832,nan
B_ddqn,1000,7,0.4015045442104338,0.0232913484055057,0.48799318108631906,-0.2734530233405912,1.2271557416443304,0.0,2.65402889251709,nan
B_ddqn,1000,8,0.4040063006451554,0.01282289394097309,1.0787487144566894,-0.7953413217855447,2.857655835362622,0.288,1.9026057720184326,nan
B_ddqn,1000,9,0.39586664228498014,0.022091739544067897,1.871436571321866,0.23274879546750368,3.432860560061155,0.94,1.8481557369232178,nan
B_ddqn,1000,10,0.4343212955928251,0.008850319101609397,1.6681299321640664,0.10645926849480539,3.274959612657943,0.774,1.934302806854248,nan
B_ddqn,1000,11,0.3739279502815212,0.016469836848744545,1.7161719391345232,1.1783234207659843,2.2410825168467845,0.0,1.8591077327728271,nan
B_ddqn,1000,12,0.42133890826933534,0.013615207736259195,2.423077819234556,0.9736523630441548,3.958768232651446,0.946,1.8014419078826904,nan
B_ddqn,1000,13,0.3538395411395322,0.011412582563524487,1.3736241720543048,-0.3574605335347738,3.0489495336880768,1.0,1.8202028274536133,nan
B_ddqn,1000,14,0.3905575189373292,0.01079510347266021,1.4931494087903312,0.8207581230732864,2.1884321837295166,0.002,1.902217149734497,nan
B_ddqn,1000,15,0.4402681012168987,0.011692532547333975,1.7007487005233253,0.3640267749048029,3.004563179382126,0.17,1.8870999813079834,nan
B_ddqn,1000,16,0.44774585348343304,0.009508502331058995,1.7316053215390175,0.008863803566138521,3.423262508698931,1.0,1.836298942565918,nan
B_ddqn,1000,17,0.3568542579328278,0.01245755519103619,2.470080925012192,0.6081615790504094,4.363642912211799,0.984,1.8930540084838867,nan
B_ddqn,1000,18,0.4124241460259751,0.01696659429989154,1.4963088272960612,-0.2770539504219207,3.1442228022327035,0.872,1.8494031429290771,nan
B_ddqn,1000,19,0.36833798369056925,0.013584294274229714,1.508689154931938,1.1854322455912434,1.8407494520222445,0.0,1.8199129104614258,nan
B_ddqn,3162,0,0.3115420446661975,0.01129378272463265,1.726463900173233,1.5506121045935835,1.9171892168898752,0.0,2.9610278606414795,nan
B_ddqn,3162,1,0.5016514133656346,0.01111627327300588,1.9600347806181617,0.33600798082595823,3.6549891952364737,1.0,3.035409927368164,nan
B_ddqn,3162,2,0.6264948867614881,0.016477280535700325,1.5675345832987841,0.7313099164694787,2.445987667679106,0.0,3.065626859664917,nan
B_ddqn,3162,3,0.4466412521000877,0.01683375045775035,1.4523126518998943,0.8710827351666555,2.0345446141995196,0.0,3.0363919734954834,nan
B_ddqn,3162,4,0.4059830826830096,0.008730542703428046,1.3176582661141638,-0.5069996361815203,3.1150019927135686,0.748,2.806833028793335,nan
B_ddqn,3162,5,0.432110433965609,0.012945943127935422,1.8832695335323415,1.0959632956474143,2.728043664813579,0.01,2.958961248397827,nan
B_ddqn,3162,6,0.40408861094092413,0.008227464697330373,0.5076452336768434,-0.8912987358712962,1.9333638830642936,1.0,2.9517059326171875,nan
B_ddqn,3162,7,0.4808439615227351,0.01024148194929704,1.8014601763937181,1.580611420957324,2.0240552245367436,0.0,2.927657127380371,nan
B_ddqn,3162,8,0.4010681212823106,0.011450244702270927,1.2184251338851044,-0.5756763691520521,3.0395185112796836,0.452,2.8175840377807617,nan
B_ddqn,3162,9,0.38960804229403856,0.014936110895819737,1.051299628688429,-0.6160341856021663,2.583627755366609,1.0,3.0385332107543945,nan
B_ddqn,3162,10,0.42890698499675955,0.007910955405903638,1.7344680794877978,0.4562859770067035,3.0636227193353185,0.21,3.174164056777954,nan
B_ddqn,3162,11,0.38563962989337935,0.019412136825423004,1.1166086638661363,0.6415423419342959,1.6037070810431269,0.0,2.927069902420044,nan
B_ddqn,3162,12,0.4122007960870959,0.00856520077430996,2.2068371336507733,0.8070580478066737,3.6154411625046463,1.0,2.735323905944824,nan
B_ddqn,3162,13,0.36161836885670623,0.011929517830318556,1.7775977973410182,-0.13445511376606947,3.5856905262012826,0.904,2.721433162689209,nan
B_ddqn,3162,14,0.3965932554654937,0.01204931088704458,1.3186299001599455,-0.35236492005526504,3.053144697239916,1.0,3.174281358718872,nan
B_ddqn,3162,15,0.44306523311255835,0.011869819590230552,1.770526534917516,-0.09184691770321927,3.548193560216456,0.044,3.0782968997955322,nan
B_ddqn,3162,16,0.45660560021589197,0.007970233617823478,2.156966898494793,0.41501701124317636,3.8488249760293853,0.99,3.07542085647583,nan
B_ddqn,3162,17,0.3806401340893181,0.011834756471628148,1.3677539546467123,-0.41695516169591573,3.1591660869258686,0.998,3.1698691844940186,nan
B_ddqn,3162,18,0.4090312819048734,0.00854632057746904,0.9195147261539541,-0.7099965113940769,2.5576030136629386,1.0,2.9595000743865967,nan
B_ddqn,3162,19,0.37087961445742196,0.01471193823805116,1.1169623038526852,-0.4875924270142449,2.7336096588168965,1.0,2.9605650901794434,nan
B_ddqn,10000,0,0.34551145349091195,0.007351383226203856,1.892782568521674,0.2731830240043607,3.574580093518077,1.0,7.2633302211761475,nan
B_ddqn,10000,1,0.5017333073445743,0.018988972037397564,1.7003242328809447,0.10052911276702362,3.18838962265213,0.984,7.422250032424927,nan
B_ddqn,10000,2,0.6263765825906431,0.01727331573400816,1.5140891167491226,1.1127677267377623,1.9189170730006122,0.0,7.463774919509888,nan
B_ddqn,10000,3,0.4598314453350481,0.01789838683386131,0.6975863358517991,-0.2538289630809606,1.6137918070385084,0.0,8.002661943435669,nan
B_ddqn,10000,4,0.42544798687351415,0.012876465101555315,1.4974991135519167,-0.19043460243496688,3.341210993845069,0.942,8.470530033111572,nan
