agent,n,seed,value_err_rmse,policy_err_l1,premium_vs_twap,premium_ci_low,premium_ci_high,clearance_prob,wall_clock_sec,kappa_hat
C_hybrid,100,0,0.04887702424443268,0.008520860827406964,0.15481621739857893,0.12243692513120984,0.18737300391807127,0.136,0.65779709815979,100.0
C_hybrid,100,1,0.04149084060909341,0.008254730961421396,0.15187019926795403,0.11918548224228213,0.184571961459561,0.121,0.6564958095550537,100.0
C_hybrid,100,2,0.16700557663525786,0.015784836386404565,-0.010438778909305625,-0.030892774472844445,0.009395769947716856,1.0,0.6176090240478516,100.0
C_hybrid,100,3,0.148596571100719,0.00678632035030273,0.17107296218557883,0.1416145655687456,0.20004079260612498,0.655,0.6189548969268799,100.0
C_hybrid,100,4,0.0441661721982118,0.008163064294754711,0.14456306134098657,0.11435483962385785,0.17474280141608683,0.1375,0.5317552089691162,100.0
C_hybrid,100,5,0.17215442450101673,0.015234099399834338,0.005567673314828738,-0.01593090494646572,0.026792393651285582,1.0,0.5649600028991699,100.0
C_hybrid,100,6,0.06852976414379991,0.015784836386404565,-0.007607373993320578,-0.028616450458874617,0.012791605632299878,1.0,0.5544569492340088,100.0
C_hybrid,100,7,0.045108633840009404,0.011726249115397372,0.08672083309012299,0.05375079931559236,0.1191005466742959,0.007,0.5106911659240723,100.0
C_hybrid,100,8,0.3012900875927725,0.009303341438315037,0.11067145078391033,0.0800271514124886,0.1422649081852299,0.0385,0.49059391021728516,100.0
C_hybrid,100,9,0.3766959247312198,0.017597675373506486,0.008473828744977254,-0.006534039185347902,0.023615207007986333,0.0,0.5010240077972412,100.0
C_hybrid,100,10,0.12673934191751463,0.009674021041804853,0.06596997992041474,0.04449619011169401,0.08761457386466262,0.9755,0.474149227142334,100.0
C_hybrid,100,11,0.18949305288368706,0.015784836386404565,0.0015192165871794714,-0.019926115118319286,0.022409390149833498,1.0,0.4991281032562256,100.0
C_hybrid,100,12,0.05291569997993888,0.015784836386404565,0.007480137827238678,-0.012966689513564535,0.027765536837791534,1.0,0.040699005126953125,100.0
C_hybrid,100,13,0.47108889411067195,0.015784836386404565,-0.012767203392748372,-0.03400779400263858,0.007785258081476404,1.0,0.05073690414428711,100.0
C_hybrid,100,14,0.05853932704354764,0.009642466440561754,0.09923555302034547,0.06979459329925802,0.1276952848713378,0.0175,0.04462003707885742,100.0
C_hybrid,100,15,0.043106384326748605,0.019994448695894233,-0.0330925928699786,-0.049194798306282664,-0.016523966455689775,0.0,0.04556012153625488,100.0
C_hybrid,100,16,0.32002264746360365,0.015802903060891743,0.01043577051978528,-0.01086338144783883,0.031934276355767274,1.0,0.04743003845214844,100.0
C_hybrid,100,17,0.3334158765286075,0.011187377768072755,0.08358386902598752,0.05692309559325221,0.10997012978381676,0.0085,0.04323005676269531,100.0
C_hybrid,100,18,0.1391734995115256,0.011051961101406084,0.09531286832626847,0.06850861925330737,0.12331193670235992,0.009,0.047976016998291016,100.0
C_hybrid,100,19,0.12522466057146237,0.011791544434739487,0.060703155387193446,0.03364103655112974,0.08755529901794085,0.0095,0.05229496955871582,100.0
C_hybrid,316,0,0.048285220725779315,0.008506329897020064,0.15295914469072638,0.12037353423113113,0.18476476660145355,0.1375,0.058241844177246094,100.0
C_hybrid,316,1,0.041521286746915145,0.008258897628088062,0.15222400058935148,0.1190993218792028,0.18506979527498635,0.1205,0.05724310874938965,100.0
C_hybrid,316,2,0.16702316490549032,0.015784836386404565,-0.010438778909305625,-0.030892774472844445,0.009395769947716856,1.0,0.0611112117767334,100.0
C_hybrid,316,3,0.14799242064895077,0.0068009036836360615,0.17047367952884368,0.14247808386346325,0.1979168358617048,0.668,0.0662086009979248,100.0
C_hybrid,316,4,0.04422094199614444,0.008163064294754711,0.14456306134098657,0.11435483962385785,0.17474280141608683,0.1375,0.06050896644592285,100.0
C_hybrid,316,5,0.1721877134388423,0.015225835578931883,0.005567673314828738,-0.01593090494646572,0.026792393651285582,1.0,0.06454205513000488,100.0
C_hybrid,316,6,0.0685936136200208,0.015784836386404565,-0.007607373993320578,-0.028616450458874617,0.012791605632299878,1.0,0.07893800735473633,100.0
C_hybrid,316,7,0.04524934363471785,0.011759913225244422,0.08609512739320584,0.053152814166160835,0.11851327302571436,0.007,0.06678509712219238,100.0
C_hybrid,316,8,0.30142489821961266,0.009307508104981705,0.11067270078391032,0.08002718266248861,0.1422649081852299,0.0385,0.0693960189819336,100.0
C_hybrid,316,9,0.37674489043361065,0.01759975870683982,0.008473828744977254,-0.006534039185347902,0.023615207007986333,0.0,0.0663449764251709,100.0
C_hybrid,316,10,0.12674996927266152,0.009713755524334252,0.06663832742058688,0.04584992882269556,0.08902728872049614,0.981,0.06328988075256348,100.0
C_hybrid,316,11,0.1888583917661081,0.015784836386404565,0.0015192165871794714,-0.019926115118319286,0.022409390149833498,1.0,0.05482602119445801,100.0
C_hybrid,316,12,0.05381565822283391,0.015784836386404565,0.007480137827238678,-0.012966689513564535,0.027765536837791534,1.0,0.053762197494506836,100.0
C_hybrid,316,13,0.47110271635530737,0.015784836386404565,-0.012767203392748372,-0.03400779400263858,0.007785258081476404,1.0,0.05842781066894531,100.0
C_hybrid,316,14,0.06080774017941477,0.011221506569629412,0.09794257781874544,0.06833439473816484,0.1263869939946464,0.0175,0.057021141052246094,100.0
C_hybrid,316,15,0.04317370476356661,0.01996642537350632,-0.033091342869978606,-0.049194767056282666,-0.016521497705689777,0.0,0.08080291748046875,100.0
C_hybrid,316,16,0.320020971585665,0.015795368751967527,0.01043577051978528,-0.01086338144783883,0.031934276355767274,1.0,0.05742692947387695,100.0
C_hybrid,316,17,0.3332572563708953,0.011147794434739419,0.08358386902598752,0.05692309559325221,0.10997012978381676,0.0085,0.06800103187561035,100.0
C_hybrid,316,18,0.1391653617989775,0.011043627768072752,0.0957450388486246,0.06897588862521314,0.1236960821673437,0.009,0.060273170471191406,100.0
C_hybrid,316,19,0.12452356088715927,0.011816544434739491,0.06030860603457086,0.03333590318233764,0.08715766592771929,0.0095,0.06521916389465332,100.0
C_hybrid,1000,0,0.04589995280733536,0.008508413230353399,0.15294904880365023,0.1203890318339541,0.1847564808172005,0.1375,0.10596513748168945,100.0
C_hybrid,1000,1,0.04053066141343893,0.008273480961421397,0.15863842802720135,0.12446213711813162,0.19211897863896987,0.1185,0.07703709602355957,100.0
C_hybrid,1000,2,0.1622580593609189,0.015784836386404565,-0.010438778909305625,-0.030892774472844445,0.009395769947716856,1.0,0.07769608497619629,100.0
C_hybrid,1000,3,0.14313517240233542,0.0068009036836360615,0.16789652835688637,0.13978901260180823,0.1959495687144154,0.6675,0.08594083786010742,100.0
C_hybrid,1000,4,0.04811056274103741,0.008198480961421393,0.14457181134098657,0.11436837087385772,0.1747539264160868,0.1375,0.101959228515625,100.0
C_hybrid,1000,5,0.16730891521093688,0.01502297648092789,0.005567673314828738,-0.01593090494646572,0.026792393651285582,1.0,0.08949971199035645,100.0
C_hybrid,1000,6,0.07123344230671373,0.015784836386404565,-0.007607373993320578,-0.028616450458874617,0.012791605632299878,1.0,0.06756711006164551,100.0
C_hybrid,1000,7,0.04452394970611285,0.011903769398463448,0.08374400632065986,0.050781119380240124,0.11634843260273581,0.007,0.09088301658630371,100.0
C_hybrid,1000,8,0.29580670131290665,0.009293023538064658,0.11066798549082216,0.08002496736940044,0.14225893577446902,0.0385,0.11169719696044922,100.0
C_hybrid,1000,9,0.37290894184675977,0.01754142537350648,0.009094611086707005,-0.005876314041254169,0.02428330157202263,0.0,0.08531880378723145,100.0
C_hybrid,1000,10,0.12114002230945421,0.009855923340826649,0.0673030325267105,0.04649378455397099,0.08952960264808033,0.981,0.07000398635864258,100.0
C_hybrid,1000,11,0.18410153062010934,0.015784836386404565,0.0015192165871794714,-0.019926115118319286,0.022409390149833498,1.0,0.0820779800415039,100.0
C_hybrid,1000,12,0.05690707700712228,0.015784836386404565,0.007480137827238678,-0.012966689513564535,0.027765536837791534,1.0,0.07398104667663574,100.0
