sigma_lam,lam_idx,lam_value,q,h_t0,mo_trigger_t0
0.075,40,1.5550549858946792,0,0.0,False
0.075,40,1.5550549858946792,1,0.02937708041347922,False
0.075,40,1.5550549858946792,2,0.05143144871310352,False
0.075,40,1.5550549858946792,3,0.06904902066050668,False
0.075,40,1.5550549858946792,4,0.08341649963896512,False
0.075,40,1.5550549858946792,5,0.09518791707996166,False
0.075,40,1.5550549858946792,6,0.10477990950004053,False
0.075,40,1.5550549858946792,7,0.11248237145387566,False
0.075,40,1.5550549858946792,8,0.11850945114636931,False
0.075,40,1.5550549858946792,9,0.12302635862395594,False
0.075,40,1.5550549858946792,10,0.12616481938413623,False
0.075,41,1.6098938815414092,0,0.0,False
0.075,41,1.6098938815414092,1,0.02938308265883103,False
0.075,41,1.6098938815414092,2,0.05144391900482066,False
0.075,41,1.6098938815414092,3,0.06906843430216857,False
0.075,41,1.6098938815414092,4,0.08344334076801474,False
0.075,41,1.6098938815414092,5,0.09522267802431893,False
0.075,41,1.6098938815414092,6,0.10482309016140015,False
0.075,41,1.6098938815414092,7,0.11253447871838108,False
0.075,41,1.6098938815414092,8,0.11857099832278668,False
0.075,41,1.6098938815414092,9,0.1230978649089748,False
0.075,41,1.6098938815414092,10,0.1262468093539344,False
0.075,42,1.6666666666666667,0,0.0,False
0.075,42,1.6666666666666667,1,0.029383636499709886,False
0.075,42,1.6666666666666667,2,0.05144507085791428,False
0.075,42,1.6666666666666667,3,0.06907022935106559,False
0.075,42,1.6666666666666667,4,0.08344582515011358,False
0.075,42,1.6666666666666667,5,0.09522589877438659,False
0.075,42,1.6666666666666667,6,0.10482709515727612,False
0.075,42,1.6666666666666667,7,0.11253931662890711,False
0.075,42,1.6666666666666667,8,0.11857671855799139,False
0.075,42,1.6666666666666667,9,0.12310451757249544,False
0.075,42,1.6666666666666667,10,0.12625444519761242,False
0.1,0,0.4166666666666667,0,0.0,False
0.1,0,0.4166666666666667,1,0.029254857689829813,False
0.1,0,0.4166666666666667,2,0.0511774239546893,False
0.1,0,0.4166666666666667,3,0.06865340130054473,False
0.1,0,0.4166666666666667,4,0.08286929297033042,False
0.1,0,0.4166666666666667,5,0.0944789428948507,False
0.1,0,0.4166666666666667,6,0.10389881222828856,False
0.1,0,0.4166666666666667,7,0.11141863178721666,False
0.1,0,0.4166666666666667,8,0.11725239714686694,False
0.1,0,0.4166666666666667,9,0.12156517632461893,False
0.1,0,0.4166666666666667,10,0.12448856289970754,False
0.1,1,0.4313603849339073,0,0.0,False
0.1,1,0.4313603849339073,1,0.029255002714467987,False
0.1,1,0.4313603849339073,2,0.05117772584579299,False
0.1,1,0.4313603849339073,3,0.06865387220711565,False
0.1,1,0.4313603849339073,4,0.08286994533490019,False
0.1,1,0.4313603849339073,5,0.09447978944023493,False
0.1,1,0.4313603849339073,6,0.10389986594478004,False
0.1,1,0.4313603849339073,7,0.11141990592024272,False
0.1,1,0.4313603849339073,8,0.11725390518512192,False
0.1,1,0.4313603849339073,9,0.12156693198867101,False
0.1,1,0.4313603849339073,10,0.12449058013106576,False
0.1,2,0.4465722760567888,0,0.0,False
0.1,2,0.4465722760567888,1,0.029257073064170226,False
0.1,2,0.4465722760567888,2,0.051182031330711836,False
0.1,2,0.4465722760567888,3,0.0686605815073787,False
0.1,2,0.4465722760567888,4,0.08287923081652417,False
0.1,2,0.4465722760567888,5,0.09449182695310526,False
0.1,2,0.4465722760567888,6,0.10391483462786984,False
0.1,2,0.4465722760567888,7,0.11143798801437867,False
0.1,2,0.4465722760567888,8,0.11727528585341074,False
0.1,2,0.4465722760567888,9,0.1215917991445234,False
0.1,2,0.4465722760567888,10,0.12451912427357427,False
0.1,3,0.46232061336160213,0,0.0,False
0.1,3,0.46232061336160213,1,0.02925885036753161,False
0.1,3,0.46232061336160213,2,0.05118572740205784,False
0.1,3,0.46232061336160213,3,0.06866634115314761,False
0.1,3,0.46232061336160213,4,0.0828872020056484,False
0.1,3,0.46232061336160213,5,0.09450216064345471,False
0.1,3,0.46232061336160213,6,0.10392768459891931,False
0.1,3,0.46232061336160213,7,0.11145351070636372,False
0.1,3,0.46232061336160213,8,0.11729364021306894,False
0.1,3,0.46232061336160213,9,0.12161314647736766,False
0.1,3,0.46232061336160213,10,0.12454362810248858,False
0.1,4,0.4786243145820979,0,0.0,False
0.1,4,0.4786243145820979,1,0.029260630918113,False
0.1,4,0.4786243145820979,2,0.05118943018843541,False
0.1,4,0.4786243145820979,3,0.0686721112020783,False
0.1,4,0.4786243145820979,4,0.08289518750550184,False
0.1,4,0.4786243145820979,5,0.09451251277007837,False
0.1,4,0.4786243145820979,6,0.1039405573477586,False
0.1,4,0.4786243145820979,7,0.11146906073110105,False
0.1,4,0.4786243145820979,8,0.11731202667087903,False
0.1,4,0.4786243145820979,9,0.12163453088073473,False
0.1,4,0.4786243145820979,10,0.12456817417737552,False
0.1,5,0.49550296458446713,0,0.0,False
0.1,5,0.49550296458446713,1,0.02926246404643145,False
0.1,5,0.49550296458446713,2,0.051193242263348655,False
0.1,5,0.49550296458446713,3,0.06867805147418948,False
0.1,5,0.49550296458446713,4,0.08290340847217417,False
