agent,n,seed,value_err_rmse,policy_err_l1,premium_vs_twap,premium_ci_low,premium_ci_high,clearance_prob,wall_clock_sec,kappa_hat
D_plugin,10000,0,0.008049209776485924,0.0022637206827038764,2.369907184331014,-1.3151840129968178,6.249244247787827,0.86,0.7283859252929688,95.59269782715519
A_tabular,10000,0,0.4501115446986415,0.012540011232655917,2.9552522459552986,-1.447636176496578,7.7687078700254775,1.0,0.02178812026977539,nan
